date,song,singer,streams,url_list,Company,Duration,gender,lang
2020-08-14--2020-08-21,紅綠燈,Stephanie Cheng,"24,821",https://open.spotify.com/track/4gC2tQiPM301RiugLqvLBv,Neway Star Limited,237,F,Can
2020-08-14--2020-08-21,Kings & Queens,Ava Max,"24,693",https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,"tic Records, © 2020 Artist Partner Group, Inc.",162,F,Eng
2020-08-14--2020-08-21,Circles,Post Malone,"24,662",https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,"Republic Records, a division of UMG Recordings, Inc.",215,Eng,Eng
2020-08-14--2020-08-21,Lose Somebody,"Kygo, OneRepublic","23,847",https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,Kygo AS under exclusive license to Sony Music International Ltd,199,G,Eng
2020-08-14--2020-08-21,2002,Anne-Marie,"23,652",https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,"Major Tom's / Asylum Records, a division of Warner Music UK Limited with the exception of tracks 3 and 13 (P) 2015, track 17 (P) 2016 and tracks 2, 5, 9 (P) 2017 Major Tom's / Asylum Records, a division of Warner Music UK Limited and track 7 (P) 2018 Joytime Collective under exclusive licence to Asylum Records, a division of Warner Music UK Limited and track 18 (P)2018 What A Music Ltd, Under Exclusive Licence to Parlophone/Warner Music France, a Warner Music Group Company",186,F,Eng
2020-08-14--2020-08-21,POPSTAR (feat. Drake),DJ Khaled,"23,640",https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,OVO as licensed to We The Best/Epic Records,200,Eng,Eng
2020-08-14--2020-08-21,輕熟女,JW,"23,597",https://open.spotify.com/track/2qUtIIqHAbnvQMsYrxjFiu,Sunny Idea HK Ltd.,253,F,Can
2020-08-14--2020-08-21,晴天,Jay Chou,"23,417",https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH,JVR Music International Ltd.,269,Eng,Man
2020-08-14--2020-08-21,Beautiful People (feat. Khalid),Ed Sheeran,"23,367",https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,Warner Music UK Limited.,197,Eng,Eng
2020-08-14--2020-08-21,後來的我們,Mayday,"23,291",https://open.spotify.com/track/13AruKdh8wJhWx6i5dV8X1,Bin Music International Limited,346,G,Man
2020-08-14--2020-08-21,MORE & MORE,TWICE,"23,282",https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg,JYP Entertainment,199,G,Other
2020-08-14--2020-08-21,Shape of You,Ed Sheeran,"23,087",https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,"Asylum Records UK, a division of Atlantic Records UK, a Warner Music Group company.",233,Eng,Eng
2020-08-14--2020-08-21,小半生,JW,"22,961",https://open.spotify.com/track/1Pw9vrZzCGHBLHlGJJ4y9m,Sunny Idea HK Ltd.,252,F,Can
2020-08-14--2020-08-21,"讓愛高飛 - 劇集 ""多功能老婆"" 片尾曲",Pakho Chau,"22,773",https://open.spotify.com/track/7nIxo0dE9d4FBwPYhmdQae,The Voice Entertainment Group Limited,220,Eng,Can
2020-08-14--2020-08-21,永遠飛行模式,Dear Jane,"22,683",https://open.spotify.com/track/62Fq89muy8ASOH0IQJvb3T,Warner Music Hong Kong Ltd.,240,F,Can
2020-08-14--2020-08-21,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,"22,594",https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Artist Partners for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company.,217,Eng,Eng
2020-08-14--2020-08-21,你是你本身的傳奇,Charmaine Fong,"22,543",https://open.spotify.com/track/5uMkdWf1H6JEcpcdnPOSZM,Strawberry Fields Ltd.,228,F,Can
2020-08-14--2020-08-21,Monster,Red Velvet - IRENE & SEULGI,"22,483",https://open.spotify.com/track/6c1QaQHdDhtFMfUkhueuXK,SM Entertainment,178,G,Other
2020-08-14--2020-08-21,零分,JUDE,"22,463",https://open.spotify.com/track/1HsWdmLSDdDel2Dl6ctSO2,Warner Music Hong Kong Ltd.,254,F,Can
2020-08-14--2020-08-21,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,"22,291",https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,Generation Now/Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States.,227,Eng,Eng
2020-08-14--2020-08-21,Before You Go,Lewis Capaldi,"22,285",https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,Universal Music GmbH,215,Eng,Eng
2020-08-14--2020-08-21,百年樹木,Hins Cheung,"22,014",https://open.spotify.com/track/5ql4tlxS3GtADNsSRi2GnW,EEG Music,306,Eng,Can
2020-08-14--2020-08-21,小幸運,Hebe Tien,"21,990",https://open.spotify.com/track/1ZeVIrCWzEmsJexkrgvjFv,HIM International Music,265,F,Man
2020-08-14--2020-08-21,慢慢喜歡你,Karen Mok,"21,930",https://open.spotify.com/track/7EoyERNueJuFlQbyrRB0US,Mok-A-Bye Baby Music Limited,221,F,Can
2020-08-14--2020-08-21,等你下課,"Jay Chou, Gary Yang","21,914",https://open.spotify.com/track/76WthWB0v0KXUHZoAclMVV,JVR Music International Ltd.,270,G,Man
2020-08-14--2020-08-21,兜圈 (偶像劇「必娶女人」片尾曲),Yoga Lin,"21,561",https://open.spotify.com/track/4ezCayon5X4bTBj6ztNlDH,HIM International Music,245,Eng,Man
2020-08-14--2020-08-21,無盡,Supper Moment,"21,489",https://open.spotify.com/track/6TNz79kvUVVQSM2EhZQVq8,,266,G,Can
2020-08-14--2020-08-21,以後別做朋友,Eric Chou,"21,368",https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx,Sony Music Entertainment Taiwan Ltd,260,Eng,Can
2020-08-14--2020-08-21,隔離,Jace Chan,"21,194",https://open.spotify.com/track/7egdaSVtPnuW7YG821w7jz,Universal Music Ltd.,271,F,Can
2020-08-14--2020-08-21,長相廝守,ToNick,"21,162",https://open.spotify.com/track/44TjgDPUGUqU3ylA8tBkVf,3721 Productions,273,G,Can
2020-08-14--2020-08-21,戀無可戀,Leo Ku,"21,065",https://open.spotify.com/track/4zVevFBE0Ub4WaUS91f9g1,英皇娛樂 (Emperor Entertainment Group),255,Eng,Can
2020-08-14--2020-08-21,Easy,Troye Sivan,"21,002",https://open.spotify.com/track/3gwoz4xZuye0agjYgrC2je,Universal Music Australia Pty Ltd.,226,Eng,Eng
2020-08-14--2020-08-21,Without You,高爾宣 OSN,"20,969",https://open.spotify.com/track/0KWnRv3wxjltYVB3MqjNd2,SKR Co. Ltd.,175,Eng,Man
2020-08-14--2020-08-21,高山低谷,Phil Lam,"20,849",https://open.spotify.com/track/75ZEiExjqAGBFmjlFPZPLY,Sony Music Entertainment Hong Kong Ltd.,267,Eng,Can
2020-08-14--2020-08-21,那些你很冒險的夢,JJ Lin,"20,667",https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc,WARNER MUSIC TAIWAN LIMITED,244,Eng,Man
2020-08-14--2020-08-21,Heather,Conan Gray,"20,626",https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,"Republic Records, a division of UMG Recordings, Inc.",198,Eng,Eng
2020-08-14--2020-08-21,If I Can't Have You,Shawn Mendes,"20,515",https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,"Island Records, a division of UMG Recordings, Inc.",191,Eng,Eng
2020-08-14--2020-08-21,"最遠的距離 - 劇集 ""殺手” 片尾曲",Jinny Ng,"20,491",https://open.spotify.com/track/2LHUYva6cWOrQ8gKBueFLh,The Voice Entertainment Group Limited,205,F,Can
2020-08-14--2020-08-21,死性不改,Twins,"20,433",https://open.spotify.com/track/7aMEBZUCJFyV4VM60yEHtC,,230,G,Can
2020-08-14--2020-08-21,Love Somebody,Lauv,"20,430",https://open.spotify.com/track/7LEMGMfmJDd1iLsGD9eV5l,"Lauv under exclusive license to AWAL Recordings America, Inc.",142,Eng,Eng
2020-08-14--2020-08-21,13樓的大笨象,Stephanie Cheng,"20,334",https://open.spotify.com/track/1Cn2n7LpjpiElg6IyKB9id,Starz Track Limited,293,F,Can
2020-08-14--2020-08-21,I Don't Care (with Justin Bieber),Ed Sheeran,"20,330",https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,Warner Music UK Limited.,219,Eng,Eng
2020-08-14--2020-08-21,Hard On Yourself,"Charlie Puth, blackbear","20,289",https://open.spotify.com/track/6o4LOloYJc8yu0CdvOvifU,"tic Records/Rumson Records, © 2020 Artist Partner Group, Inc.",160,G,Eng
2020-08-14--2020-08-21,Take You Dancing,Jason Derulo,"20,127",https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,"tic Records, © 2020 Artist Partner Group, Inc.",190,Eng,Eng
2020-08-14--2020-08-21,終身美麗 (電影“瘦身男女”主題曲),Sammi Cheng,"20,066",https://open.spotify.com/track/3ctJQ3riTHFk5A5SMDr1F7,Warner Music Hong kong Ltd.,206,F,Can
2020-08-14--2020-08-21,說謊,Yoga Lin,"20,016",https://open.spotify.com/track/5EXpL9orGpIsscSyBgPdSx,HIM International Music Inc.,264,Eng,Man
2020-08-14--2020-08-21,面具,Alfred Hui,"19,906",https://open.spotify.com/track/58SUsgamkW6vFFq0YNKGrf,,291,Eng,Can
2020-08-14--2020-08-21,Mood Swings (feat. Lil Tjay),Pop Smoke,"19,839",https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,"Republic Records, a division of UMG Recordings, Inc. & Victor Victor Worldwide",213,Eng,Eng
2020-08-14--2020-08-21,everything i wanted,Billie Eilish,"19,733",https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,Darkroom/Interscope Records,245,F,Eng
2020-08-14--2020-08-21,Boy With Luv (feat. Halsey),BTS,"19,696",https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,BIGHIT MUSIC / HYBE,229,G,Other
2020-08-14--2020-08-21,必殺技 - Live,Leo Ku,"19,683",https://open.spotify.com/track/7oPrKydZ1xLIFXzjHLUGE5,"Gold Typhoon Hong Kong, a Warner Music Group company. Except track 10 (2003 Joy Music International Ltd)",232,Eng,Can
2020-08-14--2020-08-21,Closer,"The Chainsmokers, Halsey","19,622",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Disruptor Records/Columbia Records,244,G,Eng
2020-08-14--2020-08-21,Blueberry Faygo,Lil Mosey,"19,616",https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,Interscope Records,162,Eng,Eng
2020-08-14--2020-08-21,如果雨之後,Eric Chou,"19,576",https://open.spotify.com/track/6kabSi7XCHHGThNme6J2tL,Sony Music Entertainment Taiwan Ltd.,281,Eng,Can
2020-08-14--2020-08-21,再不再見,C AllStar,"19,535",https://open.spotify.com/track/1kcNUj4udKEFesxdclbh8n,Media Asia Music Ltd.,255,G,Can
2020-08-14--2020-08-21,不該,"Jay Chou, A-Mei Chang","19,458",https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l,JVR Music International Ltd.,290,G,Man
2020-08-14--2020-08-21,7 rings,Ariana Grande,"19,412",https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,"Republic Records, a division of UMG Recordings, Inc.",178,F,Eng
2020-08-14--2020-08-21,WANNABE,ITZY,"19,307",https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA,JYP Entertainment,191,G,Other
2020-08-14--2020-08-21,pporappippam 보라빛 밤,SUNMI,"19,301",https://open.spotify.com/track/7oQh96s9YemWG3A4zkIbrU,Makeus Entertainment,206,F,Other
2020-08-14--2020-08-21,耿耿於懷,Juno Mak,"19,226",https://open.spotify.com/track/027DJzimsjm1M1hflEWLnv,,220,Eng,Can
2020-08-14--2020-08-21,年少有為,Ronghao Li,"19,200",https://open.spotify.com/track/6XY80Ofqd8j0SGiEdRLwCp,"Beijing Young Music Culture Development Co., Ltd.",279,Eng,Man
2020-08-14--2020-08-21,光年之外 (電影 《Passengers》 中國區主題曲),G.E.M.,"19,144",https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I,Hummingbird Music Ltd.,235,F,Man
2020-08-14--2020-08-21,I'm Yours,Jason Mraz,"19,132",https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. All Rights Reserved.,242,Eng,Eng
2020-08-14--2020-08-21,Psycho,Red Velvet,"19,056",https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,SM Entertainment,210,G,Other
2020-08-14--2020-08-21,august,Taylor Swift,"19,054",https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,261,F,Eng
2020-08-14--2020-08-21,you broke me first,Tate McRae,"19,050",https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,"RCA Records, a division of Sony Music Entertainment",169,F,Eng
2020-08-14--2020-08-21,"相愛很難 - 電影""男人四十""歌曲","Jacky Cheung, Anita Mui","18,999",https://open.spotify.com/track/6kZfjIUmJqQAosGKyOcOIk,What's Music International Incorporated,223,G,Can
2020-08-14--2020-08-21,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee","18,960",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,"Republic Records, a division of UMG Recordings, Inc.",157,G,Eng
2020-08-14--2020-08-21,Photograph,Ed Sheeran,"18,946",https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,"Asylum Records UK, a Warner Music UK Company",258,Eng,Eng
2020-08-14--2020-08-21,Children Song,Endy Chow,"18,946",https://open.spotify.com/track/5CamFNiR231zWyRQDDIRRr,WOW Music Ltd.,348,Eng,Can
2020-08-14--2020-08-21,分手總約在雨天,Charmaine Fong,"18,904",https://open.spotify.com/track/4F58voptx3uo1bNiJ6i1P9,Strawberry Fields Ltd.,247,F,Can
2020-08-14--2020-08-21,Say You Won't Let Go,James Arthur,"18,859",https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Sony Music Entertainment Germany GmbH,211,Eng,Eng
2020-08-14--2020-08-21,她說,JJ Lin,"18,769",https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts,Ocean Butterflies,318,Eng,Man
2020-08-14--2020-08-21,紅蓮華,LiSA,"18,749",https://open.spotify.com/track/23DbzwNJSLo7nkSWjODMvY,"9),2020(1,3-6,8,10-13) Sony Music Labels Inc. / 2018(7),2019(2) Sony Music Entertainment (Japan) Inc.",237,F,Other
2020-08-14--2020-08-21,Adore You,Harry Styles,"18,716",https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,"Erskine Records Limited, under exclusive license to Columbia Records, a Division of Sony Music Entertainment",207,Eng,Eng
2020-08-14--2020-08-21,Faded,Alan Walker,"18,702",https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz,MER under exclusive license to Sony Music Entertainment Sweden AB,212,Eng,Eng
2020-08-14--2020-08-21,來自天堂的魔鬼,G.E.M.,"18,677",https://open.spotify.com/track/0g2XnkKghVN22yze1gTJzl,Hummingbird Music Ltd.,245,F,Man
2020-08-14--2020-08-21,忘川,Sita Chan,"18,582",https://open.spotify.com/track/4GQV76LBg0ivWZQrSSggqq,Sun Entertainment,213,F,Can
2020-08-14--2020-08-21,傳聞,Pakho Chau,"18,534",https://open.spotify.com/track/0nJx06quWzRoqStpsyv4fe,Warner Music Hong Kong Ltd.,247,Eng,Can
2020-08-14--2020-08-21,顧家 (同居版),Leon Lai,"18,502",https://open.spotify.com/track/41QZuq19v4aMj3SeEKSEWr,Amusic,229,Eng,Can
2020-08-14--2020-08-21,演員,Joker Xue,"18,447",https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd,北京海蝶音乐有限公司,261,Eng,Man
2020-08-14--2020-08-21,野孩子,Miriam Yeung,"18,192",https://open.spotify.com/track/66YUHByAhvckqMtO9EkJ1J,Cinepoly Records Co. Ltd.,221,F,Can
2020-08-14--2020-08-21,たぶん,YOASOBI,"18,114",https://open.spotify.com/track/62Lv9WcrfzJqhvYDbilJy3,YOASOBI,258,G,Other
2020-08-14--2020-08-21,可惜沒如果,JJ Lin,"18,050",https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl,Warner Music Taiwan Ltd.,298,Eng,Man
2020-08-14--2020-08-21,Supalonely,"BENEE, Gus Dapperton","17,980",https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,"Republic Records, a division of UMG Recordings, Inc.",223,G,Eng
2020-08-14--2020-08-21,As If It's Your Last,BLACKPINK,"17,961",https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot,tertainment,213,G,Other
2020-08-14--2020-08-21,目黑 - 合唱版,"Endy Chow, Fiona Sit","17,933",https://open.spotify.com/track/05N5PhoJCpHIxzyGYiqthJ,Warner Music Hong Kong Ltd.,196,G,Can
2020-08-14--2020-08-21,DDU-DU DDU-DU,BLACKPINK,"17,909",https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw,"YG Entertainment, distributed through Interscope Records",209,G,Other
2020-08-14--2020-08-21,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,"17,884",https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,"Republic Records, a division of UMG Recordings, Inc. & Victor Victor Worldwide",201,Eng,Eng
2020-08-14--2020-08-21,Party Girl,StaySolidRocky,"17,831",https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,"Columbia Records, a Division of Sony Music Entertainment",147,Eng,Eng
2020-08-14--2020-08-21,绿色,Shirley Chen,"17,816",https://open.spotify.com/track/6ZoJngyuPof3KsFhFKA5P5,NetEase Cloud Music,269,F,Man
2020-08-14--2020-08-21,相依為命,Jordan Chan,"17,738",https://open.spotify.com/track/4iWvmSCZ0vw3darzWc1qkX,Sony BMG Music Entertainment (Hong Kong) Ltd.,235,Eng,Can
2020-08-14--2020-08-21,Be Like That - feat. Swae Lee & Khalid,Kane Brown,"17,614",https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,Sony Music Entertainment. All rights reserved.,191,Eng,Eng
2020-08-14--2020-08-21,感電,Kenshi Yonezu,"17,515",https://open.spotify.com/track/1rd3RSjrOShIUG8rG9FvDI,"2,8,13), 2019(6,14), 2020(1,3-5,7,9-12,15) Sony Music Labels Inc.",264,Eng,Other
2020-08-07--2020-08-14,How You Like That,BLACKPINK,"96,067",https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,"YG Entertainment, distributed through Interscope Records",182,G,Other
2020-08-07--2020-08-14,呼吸有害,Karen Mok,"89,427",https://open.spotify.com/track/4t53NE3uBLkTwW9rUgiHC8,Mok-A-Bye Baby Music Limited,192,F,Can
2020-08-07--2020-08-14,銀河修理員,Dear Jane,"80,518",https://open.spotify.com/track/7zph1Irpw39AuLNCPe5JIc,Warner Music Hong Kong Ltd.,232,F,Can
2020-08-07--2020-08-14,哀的美敦書,Dear Jane,"76,614",https://open.spotify.com/track/2BfKavPHWOj80JnskZIJGu,Warner Music Hong Kong Ltd.,269,F,Can
2020-08-07--2020-08-14,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,"76,542",https://open.spotify.com/track/69zgyr5HVKdInjeKpq1qHa,"Rock Records Co., Ltd.",239,G,Man
2020-08-07--2020-08-14,cardigan,Taylor Swift,"73,820",https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,239,F,Eng
2020-08-07--2020-08-14,my future,Billie Eilish,"71,041",https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C,Darkroom/Interscope Records,208,F,Eng
2020-08-07--2020-08-14,exile (feat. Bon Iver),Taylor Swift,"67,165",https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,Taylor Swift,285,F,Eng
2020-08-07--2020-08-14,Smile (with The Weeknd),Juice WRLD,"63,582",https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,"Grade A Productions, LLC, under exclusive license to Interscope Records",196,Eng,Eng
2020-08-07--2020-08-14,一人之境,Terence Lam,"60,651",https://open.spotify.com/track/16VtXtccn3rmUAR9Q4W5ME,Terence Lam Production & Co.,196,Eng,Can
2020-08-07--2020-08-14,我該放手,JC 陳詠桐,"59,345",https://open.spotify.com/track/1ldMLpWMFcD28gbd9TICkv,Amusic,284,F,Can
2020-08-07--2020-08-14,Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo","57,526",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,"Columbia Records, a Division of Sony Music Entertainment",171,G,Eng
2020-08-07--2020-08-14,Be Kind (with Halsey),Marshmello,"51,414",https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,"Joytime Collective, under exclusive license to UMG Recordings, Inc.",172,G,Eng
2020-08-07--2020-08-14,假使世界原來不像你預期,Charmaine Fong,"50,760",https://open.spotify.com/track/53HxUdYRCRMdzYPG0qhGUP,Strawberry Fields Ltd.,267,F,Can
2020-08-07--2020-08-14,Señorita,"Shawn Mendes, Camila Cabello","50,591",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,"Island Records, a division of UMG Recordings, Inc.",190,G,Eng
2020-08-07--2020-08-14,Watermelon Sugar,Harry Styles,"50,262",https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,"Erskine Records Limited, under exclusive license to Columbia Records, a Division of Sony Music Entertainment",174,Eng,Eng
2020-08-07--2020-08-14,WAP (feat. Megan Thee Stallion),Cardi B,"50,189",https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,Atlantic Recording Corporation,187,F,Eng
2020-08-07--2020-08-14,Memories,Maroon 5,"50,073",https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,Interscope Records (222 Records),189,G,Eng
2020-08-07--2020-08-14,幻愛 (Jonathan Version) - 電影《幻愛》主題曲,Lil’ Ashes,"48,392",https://open.spotify.com/track/6IoBHtwHYhCP3RMRGlf3t5,Photon Films (HK) Limited exclusively distributed by Sony Music Entertainment HK Ltd.,279,G,Can
2020-08-07--2020-08-14,說好不哭,"Jay Chou, Ashin Chen","48,066",https://open.spotify.com/track/56wVfJKtnwlSZtC4NVgIrf,JVR Music International Ltd.,222,G,Man
2020-08-07--2020-08-14,Stuck with U (with Justin Bieber),Ariana Grande,"48,063",https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,"Silent Records Ventures, LLC, Def Jam Recordings, a division of UMG Recordings, Inc., and Republic Records, a division of UMG Recordings, Inc.",228,F,Eng
2020-08-07--2020-08-14,Maria,Hwa Sa,"47,843",https://open.spotify.com/track/2kqnQCChvRpDRAasIwc4Rh,"sed by RBW, Inc.",199,F,Other
2020-08-07--2020-08-14,你瞞我瞞,Jason Chan,"47,275",https://open.spotify.com/track/1eId3TVzGrwv73YAWAVQMX,Sony Music Entertainment Hong Kong Ltd.,237,Eng,Can
2020-08-07--2020-08-14,2084,Dear Jane,"47,066",https://open.spotify.com/track/6pJT4f6S8GPQ7hWCDvygrN,Warner Music Hong Kong Ltd.,316,F,Can
2020-08-07--2020-08-14,囍帖街,Kay Tse,"46,884",https://open.spotify.com/track/3hU9nGBhYJQwvF8BJ4PUcE,Cinepoly Records Co. Ltd.,211,F,Can
2020-08-07--2020-08-14,Rain On Me (with Ariana Grande),Lady Gaga,"46,435",https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,Interscope Records,182,F,Eng
2020-08-07--2020-08-14,ROCKSTAR (feat. Roddy Ricch),DaBaby,"46,047",https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,Interscope Records,181,Eng,Eng
2020-08-07--2020-08-14,Blinding Lights,The Weeknd,"45,736",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,"The Weeknd XO, Inc., marketed by Republic Records, a division of UMG Recordings, Inc.",200,Eng,Eng
